date,user,tweet,rt,fav,followers,verified,hashtags,cashtags
2022-07-22 15:18:10+00:00,bigborsa,"Super bir hafta oldu. Tatilden once %150 maldaydim. Hisse, viop, BES hisse fonlar, kredili islemler. 

Herkesi onceden uyardik. 

#mgros #viop #GARAN #THYAO #AKBNK #KCHOL #SISE #SAHOL #BIMAS #YKBNK #ISCTR #EKGYO #KOZAL #EREGL #TUPRS #ASELS #FROTO #KOZAA #SASA #HEKTS #usd #dolar",0,8,11448,False,"['mgros', 'viop', 'GARAN', 'THYAO', 'AKBNK', 'KCHOL', 'SISE', 'SAHOL', 'BIMAS', 'YKBNK', 'ISCTR', 'EKGYO', 'KOZAL', 'EREGL', 'TUPRS', 'ASELS', 'FROTO', 'KOZAA', 'SASA', 'HEKTS', 'usd', 'dolar']",
2022-07-22 15:09:20+00:00,serkan_tutan,Herkese iyi tatiller diliyorum. #BİST #BİST100 #GUBRF #GEDİK #BIOEN #İNVEO #SARKY  #LOGO #ASELS #AKSA #HEKTS,0,3,65,False,"['BİST', 'BİST100', 'GUBRF', 'GEDİK', 'BIOEN', 'İNVEO', 'SARKY', 'LOGO', 'ASELS', 'AKSA', 'HEKTS']",
2022-07-22 15:05:13+00:00,benguborsa,"Merak ettiğiniz hisselerin gün sonu aracı kurum dağılımını bu twitin altına yazabilirsiniz

#eregl #sasa #aksen #derhl #gwind #klkim #agyo #hekts #tmsn #bsoke #sahol #brsan #esen #kfein #yylgd #issen #bmsch #tknsa #ittfh #tdgyo #pekgy #bfren #sise #miatk #kmpur #bera #bmstl",0,7,390,False,"['eregl', 'sasa', 'aksen', 'derhl', 'gwind', 'klkim', 'agyo', 'hekts', 'tmsn', 'bsoke', 'sahol', 'brsan', 'esen', 'kfein', 'yylgd', 'issen', 'bmsch', 'tknsa', 'ittfh', 'tdgyo', 'pekgy', 'bfren', 'sise', 'miatk', 'kmpur', 'bera', 'bmstl']",
2022-07-22 14:46:23+00:00,VucudluCocuk,1 hafta yükselt sondkda tüm kazançları sil ne şerefsizsiniz ondan sonra niye borsa tarihi diplerde niye yatırımcı gelmiyor  ... #sasa #thyao #hekts #aksa #froto #sise,0,10,713,False,"['sasa', 'thyao', 'hekts', 'aksa', 'froto', 'sise']",
2022-07-22 14:41:37+00:00,analistborsaci,HEKTS 7 dakika içinde -1% değer kaybetti. Şu anki değeri:32.14 #HEKTS #BIST30 #BIST,0,0,460,False,"['HEKTS', 'BIST30', 'BIST']",
2022-07-22 14:36:45+00:00,babasultan80,Dedigim gibi basdilar cuma riski almak istemeyenler #HEKTS,0,0,66,False,['HEKTS'],
2022-07-22 14:24:41+00:00,algotrader44,"#XU100 #bist100 #x30yvade #thyao #garan #EREGL #kchol #krdmd #tuprs #hekts #sasa #asesl #kchol #kozal #sokm #tkfen #vestl #tcell #ttkom #GUBRF 
Palaya 100 Defa Söyledim
Sırtına Bindim Dedim
Sen Nereye Ben Oraya 
Şimdilik iyi Geçiniyoruz
Nazar Değmez İnşallah
Akşama Görüşeceğiz",0,4,381,False,"['XU100', 'bist100', 'x30yvade', 'thyao', 'garan', 'EREGL', 'kchol', 'krdmd', 'tuprs', 'hekts', 'sasa', 'asesl', 'kchol', 'kozal', 'sokm', 'tkfen', 'vestl', 'tcell', 'ttkom', 'GUBRF']",
2022-07-22 14:07:02+00:00,Cmlghll,"Full TL'deyim yani hafta sonu yaşanacaklar dan ben mesul değilim...

İmkan olsa dövize geçerdim...

#bist #ulufa #tskb #ptkim #sise #thyao #asels #garan #uluse #izfas #edata #rheag #crdfa #lidfa #halkb #eregl #krdmd #sasa #naten #hekts #dolar #cante",0,3,59,False,"['bist', 'ulufa', 'tskb', 'ptkim', 'sise', 'thyao', 'asels', 'garan', 'uluse', 'izfas', 'edata', 'rheag', 'crdfa', 'lidfa', 'halkb', 'eregl', 'krdmd', 'sasa', 'naten', 'hekts', 'dolar', 'cante']",
2022-07-22 14:00:51+00:00,bigborsa,"Bunlar

#mgros #viop #GARAN #THYAO #AKBNK #KCHOL #SISE #SAHOL #BIMAS #YKBNK #ISCTR #EKGYO #KOZAL #EREGL #TUPRS #ASELS #FROTO #KOZAA #SASA #HEKTS #KRDMD #SKBNK #TCELL #KARSN #TTKOM #VAKBN #TAVHL #GLYHO #ISGYO #DOHOL #AKSA #PGSUS #KONKA #ARCLK #ALARK #usd #zoren #bagfs #dolar #eur",1,8,11448,False,"['mgros', 'viop', 'GARAN', 'THYAO', 'AKBNK', 'KCHOL', 'SISE', 'SAHOL', 'BIMAS', 'YKBNK', 'ISCTR', 'EKGYO', 'KOZAL', 'EREGL', 'TUPRS', 'ASELS', 'FROTO', 'KOZAA', 'SASA', 'HEKTS', 'KRDMD', 'SKBNK', 'TCELL', 'KARSN', 'TTKOM', 'VAKBN', 'TAVHL', 'GLYHO', 'ISGYO', 'DOHOL', 'AKSA', 'PGSUS', 'KONKA', 'ARCLK', 'ALARK', 'usd', 'zoren', 'bagfs', 'dolar', 'eur']",
2022-07-22 13:58:25+00:00,selvet21796438k,#hekts güveniyoruz,0,3,1,False,['hekts'],
2022-07-22 13:54:23+00:00,giraygokirmak,16:45:15 saatli taramada #HEKTS için saatlik periyotta Alçalan Daralan Takoz Formasyonu (Yükseliş) oluştu. Oluşan formasyona ait onay seviyesi beklenmelidir.,0,1,345,False,['HEKTS'],
2022-07-22 13:45:08+00:00,alpertungaakkus,"Son bir yıl içinde hisse senetlerinin tarikatları çıktı ortaya. Küçük yatırımcıların oluşturduğu üç tarikat: eregl tarikatı, hekts tarikatı, sasa tarikatı. Firmaya a desen hemen atlayıp, sen ne bileceksin modundalar. Ciddiyim çok tehlikeliler.  #sasa #eregl #HEKTS",0,1,2888,False,"['sasa', 'eregl', 'HEKTS']",
2022-07-22 13:35:52+00:00,tmrsvm,"Tüplü dalacagız #viop30 #bist100 #BIST30 #viop30
#x30yvade #xu100 #EREGL #petkm #TKFEN #sasa #GARAN #TUPRS #isctr #thyao #HEKTS #froto #ISCTR #garan #ostim #huner #gwind #asuzu",0,2,195,False,"['viop30', 'bist100', 'BIST30', 'viop30', 'x30yvade', 'xu100', 'EREGL', 'petkm', 'TKFEN', 'sasa', 'GARAN', 'TUPRS', 'isctr', 'thyao', 'HEKTS', 'froto', 'ISCTR', 'garan', 'ostim', 'huner', 'gwind', 'asuzu']",
2022-07-22 12:10:43+00:00,conqueroranaliz,#hekts 33.66 üstü kapanırsak bambaşka diyarlarda olabiliriz.,0,2,284,False,['hekts'],
2022-07-22 11:35:25+00:00,selvet21796438k,#hekts niyeti kötü,0,0,1,False,['hekts'],
2022-07-22 11:19:21+00:00,giraygokirmak,14:11:23 saatli taramada #HEKTS için saatlik periyotta Yükselen Bayrak Formasyonu oluştu. Oluşan formasyona ait onay seviyesi beklenmelidir.,0,0,345,False,['HEKTS'],
2022-07-22 10:10:45+00:00,beyfendi1i,"Portföyü 8 hisseye kadar düşürdüm. Böyle şüpheniz olur ya hani işte ondan hiç kalmadı bende. Şunu da sileyim diyemiyorum. Sanırım mükemmel portföyü buldum. 😂
Temettü: #eregl #vesbe #aksa
Büyüme: #kords #sıse #hekts #sasa #kontr",0,4,127,False,"['eregl', 'vesbe', 'aksa', 'kords', 'sıse', 'hekts', 'sasa', 'kontr']",
2022-07-22 09:31:29+00:00,maske_mor,"#KNFRT , #EKGYO , #HEKTS , #SKBNK ve #TKFEN ile içerdeyim.Hiçbirinde bozulma yok tutuyorum.",0,2,9,False,"['KNFRT', 'EKGYO', 'HEKTS', 'SKBNK', 'TKFEN']",
2022-07-22 08:48:30+00:00,tmrsvm,Borsadaki 2 milyon yatırımcının 1 milyonu günlük 1000 lira kazansa 1 milyar TL yapar sosyal medyaya baktığımızda da herkes kazanıyor vay babam vay #viop30 #bist100 #bist30 #xu100 #x30yvade #EREGL #thyao #sasa #PETKM #TKFEN #HEKTS #froto #ISCTR #garan #ostim #huner #gwind,0,6,195,False,"['viop30', 'bist100', 'bist30', 'xu100', 'x30yvade', 'EREGL', 'thyao', 'sasa', 'PETKM', 'TKFEN', 'HEKTS', 'froto', 'ISCTR', 'garan', 'ostim', 'huner', 'gwind']",
2022-07-22 08:29:26+00:00,babasultan80,Ogleden sonra gelecek satisla 32lere dayanariz. Endekae tepki hic vermiyo. Satis geldiginde en onde gidicek. Ben 33.26dan verdim. Yukari giderse aliriz yukardan geri ama hic guven vermiyo. Dun bank of aldigini kustu anasini sikti tahtanin #HEKTS,0,2,66,False,['HEKTS'],
2022-07-22 07:18:08+00:00,mehmetmirza45,Güzel bilanço beklediğim hisseler #froto #eregl #hekts #sasa #egeen,0,3,113,False,"['froto', 'eregl', 'hekts', 'sasa', 'egeen']",
2022-07-22 07:16:38+00:00,tmrsvm,"Hazırmıyız tüpleri takın
#bist100 #viop30 #bist30 #xu100 #x30yvade #EREGL #thyao #sasa #PETKM #TKFEN #HEKTS #froto #ISCTR #garan #ostim #huner #gwind #asuzu #ttkom",0,1,195,False,"['bist100', 'viop30', 'bist30', 'xu100', 'x30yvade', 'EREGL', 'thyao', 'sasa', 'PETKM', 'TKFEN', 'HEKTS', 'froto', 'ISCTR', 'garan', 'ostim', 'huner', 'gwind', 'asuzu', 'ttkom']",
2022-07-22 07:16:28+00:00,babasultan80,Kaldirip veriyolar aq. #HEKTS,0,0,66,False,['HEKTS'],
2022-07-22 06:51:30+00:00,greensosyalist,#hekts ile ilgili ise yine ufak düşüşleri göz korkutmamalı kanal hareketinin devam ettiğini görüyorum. ytd,0,7,1993,False,['hekts'],
2022-07-22 06:43:20+00:00,ToluaySenay,"Deniz Yatırım, Vestel Beyaz Eşya'yı Döngüsel Portföyünden çıkarırken, İş Bankası C'yi ekledi #VESBE 
Döngüsel Portföy: #HEKTS #THYAO #CIMSA #MPARK #SELEC #TTRAK #CCOLA #KOZAA #TATGD #ISCTR",0,10,2587,False,"['VESBE', 'HEKTS', 'THYAO', 'CIMSA', 'MPARK', 'SELEC', 'TTRAK', 'CCOLA', 'KOZAA', 'TATGD', 'ISCTR']",
2022-07-22 06:12:22+00:00,kremlinpoint,"hisse  enyuksk  anlik
#vkgyo 15.69   15.41
#dardl  3.75      3.59
#ensri  15.69    15.41
#bmsch 11.03  10.85

ANLIK PAYLASIYORUM TAKIP 

#agyo #yylgd #bist #borsa #hisse #thyao #sise #dapgm #hekts #gznmi  #koza #eregl #krstl #lidfa #euren #prdgs #kmpur #tsgyo #dardl #sasa #sahol",1,2,307,False,"['vkgyo', 'dardl', 'ensri', 'bmsch', 'agyo', 'yylgd', 'bist', 'borsa', 'hisse', 'thyao', 'sise', 'dapgm', 'hekts', 'gznmi', 'koza', 'eregl', 'krstl', 'lidfa', 'euren', 'prdgs', 'kmpur', 'tsgyo', 'dardl', 'sasa', 'sahol']",
2022-07-22 05:20:23+00:00,Seyfialii38,"""Seçmiş olduğunuz ve karar verdiğiniz şeylerin bedelini siz ödersiniz; size akıl verenler değil""
- T.S. Eliot
#sasa #hekts #eregl",1,13,141,False,"['sasa', 'hekts', 'eregl']",
2022-07-22 05:19:27+00:00,Muhtar45140,Cümleten hayırlı cumalar .. #uluun #hekts #thyao,0,23,2563,False,"['uluun', 'hekts', 'thyao']",
2022-07-21 22:27:03+00:00,mparato81352954,"#AKSEN

AKSA ENERJİ' nin bilançosu ne zaman açıklanacak arkadaşlar ? Bilen varsa, tarih yada aşağı-yukarı tahminini belirtebilir mi ?

#borsa #thy #sasa #sise #aksa #hekts",0,1,0,False,"['AKSEN', 'borsa', 'thy', 'sasa', 'sise', 'aksa', 'hekts']",
2022-07-21 20:47:52+00:00,MAVI_SEVDAM_34,Bölünme işlemi ne zaman  #HEKTS,0,2,2746,False,['HEKTS'],
2022-07-21 19:51:21+00:00,tmrsvm,"Başka hangi bebek hisse var biberon emzik verilecek
#bist100 #viop30 #bist30 #xu100 #x30yvade #EREGL #thyao #sasa #PETKM #TKFEN #HEKTS #froto #GWIND #ostim #huner #garan #ostim",0,1,195,False,"['bist100', 'viop30', 'bist30', 'xu100', 'x30yvade', 'EREGL', 'thyao', 'sasa', 'PETKM', 'TKFEN', 'HEKTS', 'froto', 'GWIND', 'ostim', 'huner', 'garan', 'ostim']",
2022-07-21 19:36:41+00:00,asivemavi60,"Eksi endekste #kchol az da olsa pozitif, #bossa için eksi beklerken neredeyse tavan olacaktı. Yine de pozitif kapanması iyi. #sasa kritik seviyede kapandı. Yarın cuma olması Bidon’un corona olması dışında sorun yok. #hekts bölünmeden 36yı geçecek sanki. Asla YTD benim aklım bana.",2,192,28604,False,"['kchol', 'bossa', 'sasa', 'hekts']",
2022-07-21 19:10:05+00:00,FinansDunyamm,"Döviz Yükselişinden Pozitif Etkilenebilecek Şirketler:

• #ASELSN
• #SAHOL
• #EREGL
• #AKSA
• #HEKTS 
• #SİSE
• #FROTO
• #ARCLK
• #TUPRS
• #TTKOM
• #EGEEN
• #ALARK
• #TCELL
• #ULKER
• #AEFES
• #EGSER
• #DOHOL",3,13,32,False,"['ASELSN', 'SAHOL', 'EREGL', 'AKSA', 'HEKTS', 'SİSE', 'FROTO', 'ARCLK', 'TUPRS', 'TTKOM', 'EGEEN', 'ALARK', 'TCELL', 'ULKER', 'AEFES', 'EGSER', 'DOHOL']",
2022-07-21 18:57:21+00:00,brokerehouse,Açığa satış yapan #THYAO #EKGYO #SAHOL #KRDMD #SISE #HEKTS #KOCHL #YKBNK,0,2,3529,False,"['THYAO', 'EKGYO', 'SAHOL', 'KRDMD', 'SISE', 'HEKTS', 'KOCHL', 'YKBNK']",
2022-07-21 18:51:22+00:00,algotrader44,"#krdmd #tuprs #hekts #sasa #asesl #kchol #kozal  #tkfen #vestl #ttkom #tursg #ecilc #kozal #gubrf #oyakc #dohol #tcell #isgyo #karsn #garan #mgros
Robotik İşlem Yapan Arkadaşlar
Durumlar Nasıl?
Bu Volatil Piyasada Robotlar Başarılı Olabiliyormu?
Duygular Devreye Giriyormu?",0,4,381,False,"['krdmd', 'tuprs', 'hekts', 'sasa', 'asesl', 'kchol', 'kozal', 'tkfen', 'vestl', 'ttkom', 'tursg', 'ecilc', 'kozal', 'gubrf', 'oyakc', 'dohol', 'tcell', 'isgyo', 'karsn', 'garan', 'mgros']",
