date,user,tweet,rt,fav,followers,verified,hashtags,cashtags
2022-07-22 18:52:19+00:00,ekmek_sarap_sen,"Güncel Portföyüm
                    Ağırlık    Maliyet   Hedef
🛰️#ASELS - %75 ▶️13 ₺ ↗️  6💲  
🌡️#SAHOL- %10 ▶️19 ₺  ↗️ 40 ₺ 
🍎#HEKTS - % 7 ▶️ 15 ₺ ↗️  3💲
🍚#YYLGD - % 8 ▶️14 ₺  ↗️  40 ₺

%100 #bist deyim.
Kendime not. YTD",1,4,6,False,"['ASELS', 'SAHOL', 'HEKTS', 'YYLGD', 'bist']",
2022-07-22 18:36:44+00:00,Alper_Denizer,"!!!  ELEŞTİRİ   YASAK  MI ?

GOLD_HİSSE 
İBRAHİM MERT ŞAHİN

tarafından engellendim..
çok çok hafif ve kibar bir eleştiri yapmıştım.
#bist100 #eregl #sasa #arclk #tuprs #thyao #dohol #alark #kchol #sahol #akbnk #garan",0,0,28,False,"['bist100', 'eregl', 'sasa', 'arclk', 'tuprs', 'thyao', 'dohol', 'alark', 'kchol', 'sahol', 'akbnk', 'garan']",
2022-07-22 18:26:26+00:00,ekonomipatronu,"#BOBET Boğaziçi Beton, bugün ortalama 6,44 TL fiyattan 150.000 adet hisse geri alımı yapmıştır

#AKBNK #GARAN #HALKB #ISCTR #TSKB #VAKBN #YKBNK #KCHOL
#SAHOL #TAVHL #AKCNS #AKSEN
#ARCLK #ASELS #BIMAS #CCOLA #CIMSA #DOAS #EREGL #FROTO
#KRDMD #MGROS #PETKM #PGSUS #SELEC #SISE",0,16,4340,False,"['BOBET', 'AKBNK', 'GARAN', 'HALKB', 'ISCTR', 'TSKB', 'VAKBN', 'YKBNK', 'KCHOL', 'SAHOL', 'TAVHL', 'AKCNS', 'AKSEN', 'ARCLK', 'ASELS', 'BIMAS', 'CCOLA', 'CIMSA', 'DOAS', 'EREGL', 'FROTO', 'KRDMD', 'MGROS', 'PETKM', 'PGSUS', 'SELEC', 'SISE']",
2022-07-22 18:26:08+00:00,ekonomipatronu,"#GEDIK Gedik Yatırım, bugün ortalama 6,55 TL fiyattan 20.664 adet hisse geri alımı yapmıştır

#AKBNK #GARAN #HALKB #ISCTR #TSKB #VAKBN #YKBNK #KCHOL
#SAHOL #TAVHL #AKCNS #AKSEN
#ARCLK #ASELS #BIMAS #CCOLA #CIMSA #DOAS #EREGL #FROTO
#KRDMD #MGROS #PETKM #PGSUS #SELEC #SISE #TCELL",0,8,4340,False,"['GEDIK', 'AKBNK', 'GARAN', 'HALKB', 'ISCTR', 'TSKB', 'VAKBN', 'YKBNK', 'KCHOL', 'SAHOL', 'TAVHL', 'AKCNS', 'AKSEN', 'ARCLK', 'ASELS', 'BIMAS', 'CCOLA', 'CIMSA', 'DOAS', 'EREGL', 'FROTO', 'KRDMD', 'MGROS', 'PETKM', 'PGSUS', 'SELEC', 'SISE', 'TCELL']",
2022-07-22 18:25:55+00:00,ekonomipatronu,"#PRKME Park Elektrik, bugün 6,73 - 6,81 TL fiyat aralığından 25.000 adet hisse geri alımı yapmıştır

#AKBNK #GARAN #HALKB #ISCTR #TSKB #VAKBN #YKBNK #KCHOL
#SAHOL #TAVHL #AKCNS #AKSEN
#ARCLK #ASELS #BIMAS #CCOLA #CIMSA #DOAS #EREGL #FROTO
#KRDMD #MGROS #PETKM #PGSUS #SELEC #SISE",0,8,4340,False,"['PRKME', 'AKBNK', 'GARAN', 'HALKB', 'ISCTR', 'TSKB', 'VAKBN', 'YKBNK', 'KCHOL', 'SAHOL', 'TAVHL', 'AKCNS', 'AKSEN', 'ARCLK', 'ASELS', 'BIMAS', 'CCOLA', 'CIMSA', 'DOAS', 'EREGL', 'FROTO', 'KRDMD', 'MGROS', 'PETKM', 'PGSUS', 'SELEC', 'SISE']",
2022-07-22 18:25:16+00:00,ekonomipatronu,"Rusya Merkez Bankası politika faizini 150 baz puan düşürerek %8 seviyesine indirdi

#AKBNK #GARAN #HALKB #ISCTR #TSKB #VAKBN #YKBNK #KCHOL
#SAHOL #TAVHL #AKCNS #AKSEN
#ARCLK #ASELS #BIMAS #CCOLA #CIMSA #DOAS #EREGL #FROTO
#KRDMD #MGROS #PETKM #PGSUS #SELEC #SISE #TCELL #THYAO",0,8,4340,False,"['AKBNK', 'GARAN', 'HALKB', 'ISCTR', 'TSKB', 'VAKBN', 'YKBNK', 'KCHOL', 'SAHOL', 'TAVHL', 'AKCNS', 'AKSEN', 'ARCLK', 'ASELS', 'BIMAS', 'CCOLA', 'CIMSA', 'DOAS', 'EREGL', 'FROTO', 'KRDMD', 'MGROS', 'PETKM', 'PGSUS', 'SELEC', 'SISE', 'TCELL', 'THYAO']",
2022-07-22 18:24:59+00:00,ekonomipatronu,"Worldsteel: Haziran ayında küresel ham çelik üretimi, geçen yılın aynı dönemine göre %5,9 düşerek 158,1 milyon ton oldu.

#AKBNK #GARAN #HALKB #ISCTR #TSKB #VAKBN #YKBNK #KCHOL
#SAHOL #TAVHL #AKCNS #AKSEN
#ARCLK #ASELS #BIMAS #CCOLA #CIMSA #DOAS #EREGL #FROTO
#KRDMD #MGROS #PETKM",0,9,4340,False,"['AKBNK', 'GARAN', 'HALKB', 'ISCTR', 'TSKB', 'VAKBN', 'YKBNK', 'KCHOL', 'SAHOL', 'TAVHL', 'AKCNS', 'AKSEN', 'ARCLK', 'ASELS', 'BIMAS', 'CCOLA', 'CIMSA', 'DOAS', 'EREGL', 'FROTO', 'KRDMD', 'MGROS', 'PETKM']",
2022-07-22 18:24:46+00:00,ekonomipatronu,"#FORMT Mustafa Sezen, dün 1,73 - 1,74 TL fiyat aralığından 500.000 adet hisse alımı gerçekleştirmiştir. Sezen'in, şirketteki payı %2,02'ye yükselmiştir

#AKBNK #GARAN #HALKB #ISCTR #TSKB #VAKBN #YKBNK #KCHOL
#SAHOL #TAVHL #AKCNS #AKSEN
#ARCLK #ASELS #BIMAS #CCOLA #CIMSA #DOAS",0,6,4340,False,"['FORMT', 'AKBNK', 'GARAN', 'HALKB', 'ISCTR', 'TSKB', 'VAKBN', 'YKBNK', 'KCHOL', 'SAHOL', 'TAVHL', 'AKCNS', 'AKSEN', 'ARCLK', 'ASELS', 'BIMAS', 'CCOLA', 'CIMSA', 'DOAS']",
2022-07-22 18:18:20+00:00,Alper_Denizer,"ELEŞTİRİ   YASAK  MI ?

GOLD_HİSSE 
tarafından engellendim..
çok çok hafif bir eleştiriydi yazdığım..

İBRAHİM MERT ŞAHİN
tarafından da çok çok hafif bir eleştiri yapınca engellendim..
#bist100 #eregl #sasa #arclk #tuprs #thyao #dohol #alark #kchol #sahol #akbnk #garan",1,2,28,False,"['bist100', 'eregl', 'sasa', 'arclk', 'tuprs', 'thyao', 'dohol', 'alark', 'kchol', 'sahol', 'akbnk', 'garan']",
2022-07-22 18:02:23+00:00,inisiyator,"👉işte anket

sizce gelecek hafta

borsa nasıl olur❌

#bist #xu100 #garan #halkb #vakbn #albrk #işctr #akbnk #ykbnk #icbct #enkai #asels #kchol #ereğl #thyao #vestl #petkm #sasa #sahol #aghol",0,3,5565,False,"['bist', 'xu100', 'garan', 'halkb', 'vakbn', 'albrk', 'işctr', 'akbnk', 'ykbnk', 'icbct', 'enkai', 'asels', 'kchol', 'ereğl', 'thyao', 'vestl', 'petkm', 'sasa', 'sahol', 'aghol']",
2022-07-22 16:54:49+00:00,1kader19,"#SAHOL
Bakın. Garanti dün alın dedi. Bu gün kendisi sattı. Aracı kurumların taktiği bu. Elinde çoğunluk hissesi bulunan aracı kurum ne derse o. Diğerleri mal vermek için haber yapar. Kanmayın! Unutmayın kimse sizin para kazanmasını istemez çünkü o zaman onlar kaybeder.",0,4,12,False,['SAHOL'],
2022-07-22 15:18:10+00:00,bigborsa,"Super bir hafta oldu. Tatilden once %150 maldaydim. Hisse, viop, BES hisse fonlar, kredili islemler. 

Herkesi onceden uyardik. 

#mgros #viop #GARAN #THYAO #AKBNK #KCHOL #SISE #SAHOL #BIMAS #YKBNK #ISCTR #EKGYO #KOZAL #EREGL #TUPRS #ASELS #FROTO #KOZAA #SASA #HEKTS #usd #dolar",0,8,11448,False,"['mgros', 'viop', 'GARAN', 'THYAO', 'AKBNK', 'KCHOL', 'SISE', 'SAHOL', 'BIMAS', 'YKBNK', 'ISCTR', 'EKGYO', 'KOZAL', 'EREGL', 'TUPRS', 'ASELS', 'FROTO', 'KOZAA', 'SASA', 'HEKTS', 'usd', 'dolar']",
2022-07-22 15:05:13+00:00,benguborsa,"Merak ettiğiniz hisselerin gün sonu aracı kurum dağılımını bu twitin altına yazabilirsiniz

#eregl #sasa #aksen #derhl #gwind #klkim #agyo #hekts #tmsn #bsoke #sahol #brsan #esen #kfein #yylgd #issen #bmsch #tknsa #ittfh #tdgyo #pekgy #bfren #sise #miatk #kmpur #bera #bmstl",0,7,390,False,"['eregl', 'sasa', 'aksen', 'derhl', 'gwind', 'klkim', 'agyo', 'hekts', 'tmsn', 'bsoke', 'sahol', 'brsan', 'esen', 'kfein', 'yylgd', 'issen', 'bmsch', 'tknsa', 'ittfh', 'tdgyo', 'pekgy', 'bfren', 'sise', 'miatk', 'kmpur', 'bera', 'bmstl']",
2022-07-22 14:38:41+00:00,ALPHABullBear,"DÜN GECE YAYIMLADIĞIM #dohol #sahol #arclk #kchol #bizim #akbnk #ykbnk #tcell dışına çıkmamak lazım...
Havacılık dağıldı...
30 Hisselerini yakında izliyoruz",0,0,921,False,"['dohol', 'sahol', 'arclk', 'kchol', 'bizim', 'akbnk', 'ykbnk', 'tcell']",
2022-07-22 14:36:01+00:00,42esosi45,Garanti yatırım sen nasıl bir kaşarsın #sahol e 30 lira üstü hedef fiyat veriyorsun ama üstünden 3 gün geçmeden en güçlü satıcısın . O.ç #garantiyatırım,0,2,6,False,"['sahol', 'garantiyatırım']",
2022-07-22 14:34:07+00:00,Omerbayatt,"#sahol 19.67 tl
Alım fırsatı
Önümüzdeki hafta için..",0,6,415,False,['sahol'],
2022-07-22 14:00:51+00:00,bigborsa,"Bunlar

#mgros #viop #GARAN #THYAO #AKBNK #KCHOL #SISE #SAHOL #BIMAS #YKBNK #ISCTR #EKGYO #KOZAL #EREGL #TUPRS #ASELS #FROTO #KOZAA #SASA #HEKTS #KRDMD #SKBNK #TCELL #KARSN #TTKOM #VAKBN #TAVHL #GLYHO #ISGYO #DOHOL #AKSA #PGSUS #KONKA #ARCLK #ALARK #usd #zoren #bagfs #dolar #eur",1,8,11448,False,"['mgros', 'viop', 'GARAN', 'THYAO', 'AKBNK', 'KCHOL', 'SISE', 'SAHOL', 'BIMAS', 'YKBNK', 'ISCTR', 'EKGYO', 'KOZAL', 'EREGL', 'TUPRS', 'ASELS', 'FROTO', 'KOZAA', 'SASA', 'HEKTS', 'KRDMD', 'SKBNK', 'TCELL', 'KARSN', 'TTKOM', 'VAKBN', 'TAVHL', 'GLYHO', 'ISGYO', 'DOHOL', 'AKSA', 'PGSUS', 'KONKA', 'ARCLK', 'ALARK', 'usd', 'zoren', 'bagfs', 'dolar', 'eur']",
2022-07-22 13:49:09+00:00,Borsabedelsiz,"#sahol 20 üzerinde sert hareketler gelebilir.
Tavsiye değildir.",0,7,1627,False,['sahol'],
2022-07-22 12:48:01+00:00,ndegitim,"Arkadaşlar hisse yorumlarınızı lütfen # işareti kullanarak yapın. Bu şekilde analizlerimizi daha fazla yatırımcıya ulaştırabiliriz. 

Örneğin; #algyo #kchol #sahol 

#ndegitim #ndkolay #haftalikteknikanaliz",18,35,4259,False,"['algyo', 'kchol', 'sahol', 'ndegitim', 'ndkolay', 'haftalikteknikanaliz']",
2022-07-22 12:42:02+00:00,KartalB32679594,#sahol 30 lira hedef veren garanti yatırım ve 27 lira hedef gösteren vakıf yatırım hisseyi satmaya duymuyorlar.. bunun adı nedir?,0,4,2,False,['sahol'],
2022-07-22 12:07:42+00:00,exfinancee,"Holdingler bugün alıcılı 

#xhold +1,97% 

#aghol #dohol #gsdho #kchol #sahol #bist #viop",0,0,222,False,"['xhold', 'aghol', 'dohol', 'gsdho', 'kchol', 'sahol', 'bist', 'viop']",
2022-07-22 12:05:02+00:00,iozdogan,#SAHOL #sahol kısa da 20.60 denenebilir. YTD.,0,0,210,False,"['SAHOL', 'sahol']",
2022-07-22 12:04:26+00:00,TraderBroo,"#AGHOL - #KCHOL - #SAHOL
 ( 60.00 ) - ( 36.36 ) - ( 19.99 ) …
Bugün #HOLDİNG’lerin Günümü.?
Bakalım Önümüzdeki Hafta Nasıl Bir PerformansSergileyeceksiniz 
Bilgilendirme Amaçlıdır
Kesinlikle ve Kesinlikle Yatırım Tavsiyesi Değildir
Herkesin Kararları Kendine Aittir…
🧿🍀🙏👍👋",6,90,65616,False,"['AGHOL', 'KCHOL', 'SAHOL', 'HOLDİNG']",
2022-07-22 11:51:54+00:00,kckfrk,"#sahol beklentimizin hala çok altında. Buraları bir daha görebilecekmiyiz bilmiyorum. Bu geri alım programı neticesinde en az %40-%50 beklentim var.

Ne diyorlardı üstadlar. Hiçbirşey yapamıyorsanız hisse geri alımı yapılan firmaları al-bekle...",0,7,365,False,['sahol'],
2022-07-22 11:43:27+00:00,etkinpiyasa,"Ünlü Co’nun güçlü bilanço beklediği şirketler;
#ALARK 1813% (Net Kar Artışı)
#TUPRS  306%
#SAHOL 293%
#KCHOL 254%
#DOAS 225%
#FROTO 215%
#SISE 179%
#EREGL 128%
#AYGAZ 121%",0,6,55,False,"['ALARK', 'TUPRS', 'SAHOL', 'KCHOL', 'DOAS', 'FROTO', 'SISE', 'EREGL', 'AYGAZ']",
2022-07-22 11:13:16+00:00,yatirim2023,#sahol ağam 2022 2. Çeyrek 7.000.000.000 milyar dönem karını geçecek gibi duruyor.,0,11,9873,False,['sahol'],
2022-07-22 10:56:49+00:00,fatih12107409,2022 2 NCİ ÇEYREK BİLANÇO TARİHLERİ  HEDEF ⏰2023 🌍#TEMETTÜ #EREGL 09.08.2022 #SAHOL 11.08.2022  #ISMEN 04.08.2022 #ENJSA 09.08.2022 #FLAP 09.08.2022 #YKSLN 03.08.2022 #KCHOL 04.08.2022  #PETKM 17.08.2022 GÜZEL BİLANÇOLAR BEKLİYORUZ HADİ BAKALIM,0,1,119,False,"['TEMETTÜ', 'EREGL', 'SAHOL', 'ISMEN', 'ENJSA', 'FLAP', 'YKSLN', 'KCHOL', 'PETKM']",
2022-07-22 09:28:07+00:00,Borsabedelsiz,"Oto rbt.ları kurmuşlar.Kasa eksi olması imkansız.
#algyo #asels #sahol #tcell #parsn #ekgyo #krdmd #eregl 
Hakkaniyetsizlik.
Asla kabul edilemez.
Vebali üzerlerine olsun.",0,2,1627,False,"['algyo', 'asels', 'sahol', 'tcell', 'parsn', 'ekgyo', 'krdmd', 'eregl']",
2022-07-22 09:04:40+00:00,Borsabedelsiz,"#algyo #sahol #asels #brsan #gozde #parsn #ekgyo 
Baş Favorilerim.
Tavsiye değildir.",1,5,1627,False,"['algyo', 'sahol', 'asels', 'brsan', 'gozde', 'parsn', 'ekgyo']",
2022-07-22 09:04:07+00:00,giraygokirmak,12:01:18 saatli taramada #SAHOL kısa vadeli yükseliş trendi tespit edildi.,0,2,345,False,['SAHOL'],
2022-07-22 08:53:01+00:00,UftadiT,Vay beee Sahol endeksi sırtlıyor duygulandım ağlayacam #sahol #sabancı #bist100 #endeks #borsa,0,3,530,False,"['sahol', 'sabancı', 'bist100', 'endeks', 'borsa']",
2022-07-22 07:32:58+00:00,Borsabedelsiz,"#sahol 36
#algyo 60
Bilançosu harika beklediklerim.
Tavsiye değildir",0,5,1627,False,"['sahol', 'algyo']",
2022-07-22 07:14:17+00:00,ToluaySenay,"Garanti BBVA Yatırım, Tekfen'i 27,00 TL HF ve ""Endekse Paralel Getiri"" tavsiyesiyle model portföyüne ekledi #TKFEN
Model Portföy ve hedef fiyatlar(TL)
#AEFES 50,50
#BIMAS 120,00
#ISCTR 6,65
#KOZAL 212,50
#SAHOL 30,60
#SISE 25,40
#THYAO 76,50
#TSKB 2,90
#TUPRS  350,00
#YKBNK  6,10",0,14,2587,False,"['TKFEN', 'AEFES', 'BIMAS', 'ISCTR', 'KOZAL', 'SAHOL', 'SISE', 'THYAO', 'TSKB', 'TUPRS', 'YKBNK']",
2022-07-22 07:12:16+00:00,borsavefinans34,Bence borsa ralli yapıcak #sahol hariç hepsi gidecek,0,0,151,False,['sahol'],
2022-07-22 06:39:08+00:00,bitfinicontr,"Merkez bankası faizi sabit bıraktı. Beklenen oldu.
#MerkezBankası #faiz #sabit #sahol #kozal #bist30 #trader #eregl #bitcoin #ethereum",0,1,67,False,"['MerkezBankası', 'faiz', 'sabit', 'sahol', 'kozal', 'bist30', 'trader', 'eregl', 'bitcoin', 'ethereum']",
2022-07-22 06:26:04+00:00,gencbaytar55,"#sahol, garfa,vestl, ensri, alctl, Yataş, akfgy, ipeke, tmpol, yunsa, Gözde, Petkm, dnisi, tkfen, ateks,bera akbnk,kront,kmpur, pnsut,vertu, parsn, tuclk, günlük takip listesi yt değildir.",0,0,216,False,['sahol'],
2022-07-22 06:25:33+00:00,Borsabedelsiz,"Bugünün Favorileri:
#gozde #algyo #brsan #sahol
Tavsiye değildir.",0,6,1627,False,"['gozde', 'algyo', 'brsan', 'sahol']",
2022-07-22 06:15:07+00:00,borsa_adami,"#SAHOL
Destek : 19,10
Direnç : 19,40",1,34,5471,False,['SAHOL'],
2022-07-22 06:12:22+00:00,kremlinpoint,"hisse  enyuksk  anlik
#vkgyo 15.69   15.41
#dardl  3.75      3.59
#ensri  15.69    15.41
#bmsch 11.03  10.85

ANLIK PAYLASIYORUM TAKIP 

#agyo #yylgd #bist #borsa #hisse #thyao #sise #dapgm #hekts #gznmi  #koza #eregl #krstl #lidfa #euren #prdgs #kmpur #tsgyo #dardl #sasa #sahol",1,2,307,False,"['vkgyo', 'dardl', 'ensri', 'bmsch', 'agyo', 'yylgd', 'bist', 'borsa', 'hisse', 'thyao', 'sise', 'dapgm', 'hekts', 'gznmi', 'koza', 'eregl', 'krstl', 'lidfa', 'euren', 'prdgs', 'kmpur', 'tsgyo', 'dardl', 'sasa', 'sahol']",
2022-07-22 05:56:44+00:00,TalhAltun_,Herkese bol kazançlı bir gün diliyorum… yTd #bist100 #XU100 için profilime sabitlediğim tweet e DİKKAT!!! #hisse #asels #eregl #tlman #tcell #thyao #tav #vesbe #ttkom #erbos #sise #sasa #isdmr #krstl #kervt #konya #afyon #edata #logo #sahol,0,6,496,False,"['bist100', 'XU100', 'hisse', 'asels', 'eregl', 'tlman', 'tcell', 'thyao', 'tav', 'vesbe', 'ttkom', 'erbos', 'sise', 'sasa', 'isdmr', 'krstl', 'kervt', 'konya', 'afyon', 'edata', 'logo', 'sahol']",
2022-07-21 22:19:13+00:00,onderanaliz,"Sene sonu yada en geç Şubat ayına kadar bazı #hisse lerde beklediğim fiyatlar; 

#enjsa 22 TL
#sahol 40 TL
#eregl 80 TL (temettü ye kadar)
#toaso 115 TL
#froto 420 TL
#krdmd 22 TL

Bakalım ne olacak, before/after yaparız.. 😊",4,11,340,False,"['hisse', 'enjsa', 'sahol', 'eregl', 'toaso', 'froto', 'krdmd']",
2022-07-21 20:58:54+00:00,Telegramifsa35,#tkfen #sahol #şişe #ykbnk #kozal er geç yürüyeceksiniz. Beklemedeyim.,0,1,12,False,"['tkfen', 'sahol', 'şişe', 'ykbnk', 'kozal']",
2022-07-21 20:11:41+00:00,finansalyazar,"2. Çeyrek bilanço özelinde #thyao #tuprs ve #sahol ün çok iyi bilanço açıklamasını bekliyorum.
Bu çeyrek özelinde #eregl #isdmr ve #froto nun da iyi bilanço açıklamasını beklesem de bu şirketlerin ""ılımlı"" resesyon fiyatlamasına tabii tutulduğunu düşünüyorum. Beyaz eşyalar vasat",10,314,31194,False,"['thyao', 'tuprs', 'sahol', 'eregl', 'isdmr', 'froto']",
2022-07-21 19:19:45+00:00,HalkaArzStore,"#KRPLS 💥KOROPLAST TEM. VE AMB. ÜRÜN. SAN VE DIŞ TİC. A.Ş.
Halka Arzına Katılacakmısınız?

#klrho #conse #isctr #ostim #garan #asels #eregl #froto #tuprs #fener #kchol #pgsus #odas #dardl #crfsa #ostim #doco #dolar #ykbnk #sahol #durdo #isfin #polho #katmr #akbnk #parsn #tezol",1,6,402,False,"['KRPLS', 'klrho', 'conse', 'isctr', 'ostim', 'garan', 'asels', 'eregl', 'froto', 'tuprs', 'fener', 'kchol', 'pgsus', 'odas', 'dardl', 'crfsa', 'ostim', 'doco', 'dolar', 'ykbnk', 'sahol', 'durdo', 'isfin', 'polho', 'katmr', 'akbnk', 'parsn', 'tezol']",
2022-07-21 19:10:05+00:00,FinansDunyamm,"Döviz Yükselişinden Pozitif Etkilenebilecek Şirketler:

• #ASELSN
• #SAHOL
• #EREGL
• #AKSA
• #HEKTS 
• #SİSE
• #FROTO
• #ARCLK
• #TUPRS
• #TTKOM
• #EGEEN
• #ALARK
• #TCELL
• #ULKER
• #AEFES
• #EGSER
• #DOHOL",3,13,32,False,"['ASELSN', 'SAHOL', 'EREGL', 'AKSA', 'HEKTS', 'SİSE', 'FROTO', 'ARCLK', 'TUPRS', 'TTKOM', 'EGEEN', 'ALARK', 'TCELL', 'ULKER', 'AEFES', 'EGSER', 'DOHOL']",
2022-07-21 18:57:21+00:00,brokerehouse,Açığa satış yapan #THYAO #EKGYO #SAHOL #KRDMD #SISE #HEKTS #KOCHL #YKBNK,0,2,3529,False,"['THYAO', 'EKGYO', 'SAHOL', 'KRDMD', 'SISE', 'HEKTS', 'KOCHL', 'YKBNK']",
2022-07-21 16:59:59+00:00,BorsaEfsanesiX,"Bilançolarla Birlikte Yüksek Karlılık ve Hızlı Fiyat Hareketi Beklediğim Hisseler;

#KCHOL #SASA #SAHOL #AKSEN #QUAGR #BIMAS #VESBE #TAVHL #ALARK #SISE #YATAS #GESAN

#EREGL(Sanılan Kadar Düşük Gelmeyecektir)",12,199,15676,False,"['KCHOL', 'SASA', 'SAHOL', 'AKSEN', 'QUAGR', 'BIMAS', 'VESBE', 'TAVHL', 'ALARK', 'SISE', 'YATAS', 'GESAN', 'EREGL']",
